site,Time,depth,speed,vorticity,Fr,porpoise_present
3,2024/2/2 11:00,19.7223,0.745578,0.0002405,0.053629194,0
3,2024/2/2 11:30,19.7249,0.74561,0.0002405,0.053627961,0
3,2024/2/2 12:00,19.7275,0.745613,0.0002407,0.053624642,0
3,2024/2/2 12:30,19.7301,0.745614,0.0002405,0.053621181,0
3,2024/2/2 13:00,19.7327,0.745614,0.0002407,0.053617648,0
3,2024/2/2 13:30,19.7352,0.745596,0.0002406,0.053612958,0
3,2024/2/2 14:00,19.7378,0.745586,0.0002406,0.053608707,0
3,2024/2/2 14:30,19.7403,0.74558,0.0002407,0.053604881,0
3,2024/2/2 15:00,19.7428,0.745597,0.0002407,0.053602709,0
3,2024/2/2 15:30,19.7453,0.745559,0.0002407,0.053596584,0
3,2024/2/2 16:00,19.7478,0.745563,0.0002407,0.053593479,0
3,2024/2/2 16:30,19.7502,0.745567,0.0002408,0.05359051,0
3,2024/2/2 17:00,19.7527,0.745568,0.0002407,0.05358719,0
3,2024/2/2 17:30,19.7552,0.745564,0.0002409,0.053583512,0
3,2024/2/2 18:00,19.7576,0.745574,0.0002409,0.053580976,0
3,2024/2/2 18:30,19.7601,0.745564,0.0002409,0.053576868,0
3,2024/2/2 19:00,19.7625,0.745586,0.0002409,0.053575196,0
3,2024/2/2 19:30,19.7649,0.745608,0.0002409,0.053573523,0
3,2024/2/2 20:00,19.7672,0.74563,0.0002409,0.053571987,0
3,2024/2/2 20:30,19.7696,0.745665,0.0002409,0.05357125,0
3,2024/2/2 21:00,19.7719,0.74567,0.000241,0.053568493,0
3,2024/2/2 21:30,19.7743,0.745677,0.000241,0.053565745,0
3,2024/2/2 22:00,19.7766,0.745641,0.0002411,0.053560044,0
3,2024/2/2 22:30,19.7789,0.745683,0.000241,0.053559947,0
3,2024/2/2 23:00,19.7812,0.74569,0.000241,0.053557336,0
3,2024/2/2 23:30,19.7835,0.745664,0.0002411,0.053552355,0
3,2024/2/3,19.7858,0.745684,0.0002411,0.053550679,0
3,2024/2/3 00:30,19.788,0.745696,0.0002411,0.053548563,0
3,2024/2/3 01:00,19.7904,0.745682,0.0002412,0.053544311,0
3,2024/2/3 01:30,19.7926,0.745681,0.0002411,0.053541263,1
3,2024/2/3 02:00,19.7949,0.745679,0.0002412,0.053538009,0
3,2024/2/3 02:30,19.7971,0.745695,0.0002413,0.053536183,1
3,2024/2/3 03:00,19.7994,0.745699,0.0002412,0.053533361,1
3,2024/2/3 03:30,19.8017,0.745691,0.0002413,0.053529677,1
3,2024/2/3 04:00,19.8039,0.745639,0.0002413,0.053522971,0
3,2024/2/3 04:30,19.8062,0.745661,0.0002414,0.053521443,0
3,2024/2/3 05:00,19.8084,0.745676,0.0002414,0.053519547,0
3,2024/2/3 05:30,19.8106,0.745672,0.0002414,0.053516288,0
3,2024/2/3 06:00,19.8128,0.745678,0.0002413,0.053513747,0
3,2024/2/3 06:30,19.815,0.745741,0.0002414,0.053515298,0
3,2024/2/3 07:00,19.817,0.745834,0.0002414,0.05351927,0
3,2024/2/3 07:30,19.8192,0.745835,0.0002414,0.053516372,0
3,2024/2/3 08:00,19.8213,0.745838,0.0002414,0.053513752,0
3,2024/2/3 08:30,19.8235,0.745825,0.0002415,0.05350985,0
3,2024/2/3 09:00,19.8257,0.745816,0.0002415,0.053506235,0
3,2024/2/3 09:30,19.8278,0.745807,0.0002415,0.053502756,0
3,2024/2/3 10:00,19.83,0.745799,0.0002416,0.053499214,0
3,2024/2/3 10:30,19.8321,0.745789,0.0002415,0.053495664,0
3,2024/2/3 11:00,19.8343,0.745799,0.0002416,0.053493415,0
3,2024/2/3 11:30,19.8364,0.745799,0.0002415,0.053490583,0
3,2024/2/3 12:00,19.8385,0.745803,0.0002416,0.053488039,0
3,2024/2/3 12:30,19.8406,0.745859,0.0002416,0.053489224,0
3,2024/2/3 13:00,19.8427,0.745892,0.0002416,0.05348876,0
3,2024/2/3 13:30,19.8447,0.745965,0.0002417,0.053491299,0
3,2024/2/3 14:00,19.8467,0.745972,0.0002418,0.053489106,0
3,2024/2/3 14:30,19.8488,0.745971,0.0002417,0.053486204,0
3,2024/2/3 15:00,19.8508,0.745988,0.0002417,0.053484729,0
3,2024/2/3 15:30,19.8529,0.745991,0.0002418,0.053482115,0
3,2024/2/3 16:00,19.855,0.745905,0.0002416,0.053473121,0
3,2024/2/3 16:30,19.8571,0.74579,0.0002419,0.05346205,0
3,2024/2/3 17:00,19.8591,0.74574,0.0002419,0.053455774,0
3,2024/2/3 17:30,19.8611,0.745742,0.0002419,0.053453225,0
3,2024/2/3 18:00,19.8631,0.745754,0.0002418,0.053451394,0
3,2024/2/3 18:30,19.8652,0.74577,0.0002418,0.053449716,0
3,2024/2/3 19:00,19.8673,0.745759,0.0002419,0.053446103,1
3,2024/2/3 19:30,19.8693,0.745768,0.0002418,0.053444058,0
3,2024/2/3 20:00,19.8714,0.745786,0.0002419,0.053442523,0
3,2024/2/3 20:30,19.8734,0.745812,0.0002419,0.053441697,0
3,2024/2/3 21:00,19.8754,0.745828,0.000242,0.053440155,0
3,2024/2/3 21:30,19.8773,0.745924,0.000242,0.053444479,0
3,2024/2/3 22:00,19.8794,0.745858,0.000242,0.053436927,0
3,2024/2/3 22:30,19.8815,0.745813,0.000242,0.053430881,0
3,2024/2/3 23:00,19.8835,0.74582,0.000242,0.053428695,0
3,2024/2/3 23:30,19.8856,0.74582,0.0002422,0.053425874,0
3,2024/2/4,19.8876,0.745831,0.0002421,0.053423976,0
3,2024/2/4 00:30,19.8896,0.745841,0.0002421,0.053422006,1
3,2024/2/4 01:00,19.8916,0.745844,0.000242,0.053419535,0
3,2024/2/4 01:30,19.8936,0.745823,0.0002421,0.053415346,0
3,2024/2/4 02:00,19.8955,0.74579,0.0002421,0.053410432,0
3,2024/2/4 02:30,19.8974,0.745748,0.0002421,0.053404874,0
3,2024/2/4 03:00,19.8993,0.745707,0.0002422,0.053399388,0
3,2024/2/4 03:30,19.9011,0.745725,0.0002421,0.053398262,0
3,2024/2/4 04:00,19.9029,0.745785,0.0002419,0.053400144,0
3,2024/2/4 04:30,19.9047,0.745802,0.0002417,0.053398946,0
3,2024/2/4 05:00,19.9064,0.745845,0.0002415,0.053399745,0
3,2024/2/4 05:30,19.9082,0.745857,0.0002413,0.05339819,0
3,2024/2/4 06:00,19.9099,0.745849,0.0002412,0.053395337,0
3,2024/2/4 06:30,19.9116,0.745799,0.0002412,0.053389479,0
3,2024/2/4 07:00,19.9133,0.745742,0.0002412,0.053383119,0
3,2024/2/4 07:30,19.9151,0.745687,0.0002412,0.05337677,0
3,2024/2/4 08:00,19.9167,0.745627,0.0002413,0.053370331,0
3,2024/2/4 08:30,19.9184,0.745555,0.0002412,0.0533629,0
3,2024/2/4 09:00,19.9201,0.745506,0.0002413,0.053357116,0
3,2024/2/4 09:30,19.9217,0.745425,0.0002413,0.053349176,0
3,2024/2/4 10:00,19.9234,0.745356,0.0002412,0.053341962,0
3,2024/2/4 10:30,19.925,0.745295,0.0002412,0.053335455,0
3,2024/2/4 11:00,19.9266,0.745234,0.0002412,0.053328949,0
3,2024/2/4 11:30,19.9283,0.745188,0.0002411,0.053323382,0
3,2024/2/4 12:00,19.9299,0.745127,0.0002412,0.053316877,0
3,2024/2/4 12:30,19.9315,0.745058,0.0002411,0.0533098,0
3,2024/2/4 13:00,19.9331,0.744998,0.0002413,0.053303367,0
3,2024/2/4 13:30,19.9346,0.744949,0.0002413,0.053297856,0
3,2024/2/4 14:00,19.9362,0.744891,0.0002411,0.053291568,0
3,2024/2/4 14:30,19.9378,0.7449,0.0002412,0.053290073,0
3,2024/2/4 15:00,19.9394,0.744855,0.0002412,0.053284716,0
3,2024/2/4 15:30,19.9409,0.744833,0.0002411,0.053281138,0
3,2024/2/4 16:00,19.9424,0.74473,0.0002412,0.053271767,1
3,2024/2/4 16:30,19.9439,0.744656,0.0002412,0.05326447,0
3,2024/2/4 17:00,19.9454,0.744587,0.0002411,0.053257532,0
3,2024/2/4 17:30,19.9469,0.744483,0.0002412,0.053248091,0
3,2024/2/4 18:00,19.9484,0.744432,0.000241,0.053242441,0
3,2024/2/4 18:30,19.9498,0.744367,0.0002412,0.053235924,0
3,2024/2/4 19:00,19.9512,0.744364,0.0002411,0.053233842,0
3,2024/2/4 19:30,19.9526,0.744354,0.0002411,0.053231259,0
3,2024/2/4 20:00,19.954,0.744314,0.000241,0.053226531,0
3,2024/2/4 20:30,19.9553,0.744264,0.0002411,0.053221222,0
3,2024/2/4 21:00,19.9567,0.74422,0.0002411,0.053216209,0
3,2024/2/4 21:30,19.9581,0.744159,0.000241,0.053209981,1
3,2024/2/4 22:00,19.9594,0.744089,0.0002411,0.053203243,0
3,2024/2/4 22:30,19.9608,0.744114,0.0002408,0.053203165,0
3,2024/2/4 23:00,19.9622,0.74404,0.0002408,0.053196008,0
3,2024/2/4 23:30,19.9635,0.743968,0.0002409,0.053189129,0
3,2024/2/5,19.9647,0.74378,0.0002408,0.05317409,0
3,2024/2/5 00:30,19.9661,0.743745,0.0002408,0.053169723,0
3,2024/2/5 01:00,19.9674,0.743706,0.0002407,0.053165204,0
3,2024/2/5 01:30,19.9689,0.743694,0.0002408,0.05316235,0
3,2024/2/5 02:00,19.9703,0.743681,0.0002407,0.053159557,0
3,2024/2/5 02:30,19.9718,0.743671,0.0002408,0.053156846,0
3,2024/2/5 03:00,19.9732,0.743664,0.0002408,0.053154483,0
3,2024/2/5 03:30,19.9747,0.743655,0.0002409,0.053151843,0
3,2024/2/5 04:00,19.9762,0.743647,0.0002409,0.053149276,0
3,2024/2/5 04:30,19.9777,0.743644,0.0002408,0.053147066,0
3,2024/2/5 05:00,19.9792,0.743656,0.0002408,0.053145929,0
3,2024/2/5 05:30,19.9807,0.743671,0.0002409,0.053145006,0
3,2024/2/5 06:00,19.9822,0.743692,0.0002409,0.053144512,0
3,2024/2/5 06:30,19.9837,0.743717,0.0002409,0.053144304,0
3,2024/2/5 07:00,19.9852,0.743747,0.0002409,0.053144453,0
3,2024/2/5 07:30,19.9867,0.743774,0.0002409,0.053144388,0
3,2024/2/5 08:00,19.9882,0.7438,0.0002408,0.053144251,0
3,2024/2/5 08:30,19.9897,0.743826,0.0002409,0.053144115,0
3,2024/2/5 09:00,19.9912,0.74387,0.000241,0.053145265,0
3,2024/2/5 09:30,19.9927,0.743908,0.000241,0.053145986,0
3,2024/2/5 10:00,19.9942,0.743942,0.0002409,0.053146421,0
3,2024/2/5 10:30,19.9956,0.743975,0.000241,0.053146918,0
3,2024/2/5 11:00,19.9972,0.744008,0.000241,0.053147149,0
3,2024/2/5 11:30,19.9986,0.744034,0.000241,0.053147146,0
3,2024/2/5 12:00,20.0001,0.744052,0.0002411,0.053146439,0
3,2024/2/5 12:30,20.0016,0.744075,0.0002411,0.053146088,0
3,2024/2/5 13:00,20.003,0.744103,0.0002411,0.053146228,0
3,2024/2/5 13:30,20.004,0.744519,0.0002411,0.053174611,0
3,2024/2/5 14:00,20.0054,0.744567,0.0002412,0.053176179,0
3,2024/2/5 14:30,20.0068,0.744546,0.0002412,0.053172819,0
3,2024/2/5 15:00,20.0082,0.744524,0.0002412,0.053169387,0
3,2024/2/5 15:30,20.0096,0.744508,0.0002411,0.053166384,0
3,2024/2/5 16:00,20.0111,0.744505,0.0002412,0.053164178,0
3,2024/2/5 16:30,20.0125,0.744527,0.0002412,0.053163889,0
3,2024/2/5 17:00,20.0139,0.744526,0.0002411,0.053161958,0
3,2024/2/5 17:30,20.0153,0.744534,0.0002412,0.05316067,0
3,2024/2/5 18:00,20.0167,0.744553,0.0002412,0.053160167,0
3,2024/2/5 18:30,20.0182,0.744572,0.0002412,0.053159532,0
3,2024/2/5 19:00,20.0196,0.744584,0.0002413,0.05315853,0
3,2024/2/5 19:30,20.021,0.744614,0.0002412,0.053158813,0
3,2024/2/5 20:00,20.0225,0.744643,0.0002412,0.053158892,0
3,2024/2/5 20:30,20.0239,0.744677,0.0002413,0.053159461,0
3,2024/2/5 21:00,20.0254,0.744695,0.0002413,0.053158755,0
3,2024/2/5 21:30,20.0268,0.744713,0.0002415,0.053158182,0
3,2024/2/5 22:00,20.0282,0.744736,0.0002413,0.053157965,0
3,2024/2/5 22:30,20.0296,0.744756,0.0002414,0.053157535,0
3,2024/2/5 23:00,20.0311,0.744756,0.0002414,0.053155545,0
3,2024/2/5 23:30,20.0326,0.744781,0.0002414,0.053155339,0
3,2024/2/6,20.034,0.744797,0.0002415,0.053154623,0
3,2024/2/6 00:30,20.0354,0.744838,0.0002414,0.053155692,0
3,2024/2/6 01:00,20.0369,0.744873,0.0002415,0.0531562,0
3,2024/2/6 01:30,20.0385,0.744954,0.0002414,0.053159858,0
3,2024/2/6 02:00,20.0401,0.745053,0.0002415,0.0531648,0
3,2024/2/6 02:30,20.0417,0.745154,0.0002416,0.053169885,0
3,2024/2/6 03:00,20.0434,0.745335,0.0002416,0.053180545,0
3,2024/2/6 03:30,20.0451,0.745482,0.0002417,0.053188778,0
3,2024/2/6 04:00,20.0468,0.745612,0.0002417,0.053195797,0
3,2024/2/6 04:30,20.0486,0.745753,0.0002417,0.053203468,0
3,2024/2/6 05:00,20.0504,0.745886,0.0002418,0.053210568,0
3,2024/2/6 05:30,20.0522,0.746042,0.0002418,0.053219308,0
3,2024/2/6 06:00,20.0541,0.746161,0.0002419,0.053225276,0
3,2024/2/6 06:30,20.056,0.746295,0.0002419,0.053232313,0
3,2024/2/6 07:00,20.058,0.746431,0.0002419,0.053239359,0
3,2024/2/6 07:30,20.06,0.746565,0.0002421,0.053246262,0
3,2024/2/6 08:00,20.062,0.746696,0.0002421,0.05325295,0
3,2024/2/6 08:30,20.0641,0.746827,0.0002422,0.053259506,0
3,2024/2/6 09:00,20.0661,0.746967,0.0002422,0.053266835,0
3,2024/2/6 09:30,20.0683,0.747102,0.0002423,0.053273542,0
3,2024/2/6 10:00,20.0704,0.747232,0.0002423,0.053280024,0
3,2024/2/6 10:30,20.0726,0.747367,0.0002423,0.053286729,0
3,2024/2/6 11:00,20.0748,0.7475,0.0002425,0.053293292,0
3,2024/2/6 11:30,20.077,0.747638,0.0002425,0.05330021,0
3,2024/2/6 12:00,20.0792,0.747777,0.0002424,0.053307199,0
3,2024/2/6 12:30,20.0815,0.747899,0.0002425,0.053312843,0
3,2024/2/6 13:00,20.0838,0.748037,0.0002426,0.053319626,0
3,2024/2/6 13:30,20.0861,0.748171,0.0002427,0.053326125,0
3,2024/2/6 14:00,20.0885,0.748396,0.0002428,0.053338975,0
3,2024/2/6 14:30,20.0908,0.748478,0.0002429,0.053341766,0
3,2024/2/6 15:00,20.0932,0.748615,0.0002429,0.053348343,0
3,2024/2/6 15:30,20.0956,0.748748,0.0002429,0.053354634,0
3,2024/2/6 16:00,20.098,0.748874,0.000243,0.053360427,0
3,2024/2/6 16:30,20.1005,0.749005,0.0002431,0.053366442,0
3,2024/2/6 17:00,20.103,0.749137,0.0002432,0.053372528,0
3,2024/2/6 17:30,20.1055,0.749253,0.0002431,0.053377474,0
3,2024/2/6 18:00,20.108,0.749386,0.0002432,0.05338363,0
3,2024/2/6 18:30,20.1106,0.749538,0.0002434,0.053391006,0
3,2024/2/6 19:00,20.1135,0.749442,0.0002433,0.053380319,0
3,2024/2/6 19:30,20.1161,0.749586,0.0002433,0.053387125,0
3,2024/2/6 20:00,20.1188,0.749737,0.0002434,0.053394297,1
3,2024/2/6 20:30,20.1213,0.749923,0.0002435,0.053404225,0
3,2024/2/6 21:00,20.124,0.750078,0.0002435,0.05341168,0
3,2024/2/6 21:30,20.1267,0.750214,0.0002437,0.053417781,0
3,2024/2/6 22:00,20.1294,0.750339,0.0002436,0.053423098,0
3,2024/2/6 22:30,20.132,0.750248,0.0002434,0.053413169,0
3,2024/2/6 23:00,20.1347,0.750359,0.0002434,0.05341749,0
3,2024/2/6 23:30,20.1374,0.750472,0.0002434,0.053421953,0
3,2024/2/7,20.1401,0.750608,0.0002435,0.053428052,0
3,2024/2/7 00:30,20.1428,0.750737,0.0002436,0.053433653,0
3,2024/2/7 01:00,20.1456,0.750846,0.0002436,0.053437697,0
3,2024/2/7 01:30,20.1486,0.751091,0.0002437,0.053451154,0
3,2024/2/7 02:00,20.1516,0.751394,0.0002438,0.053468736,0
3,2024/2/7 02:30,20.1548,0.751688,0.000244,0.05348541,0
3,2024/2/7 03:00,20.158,0.752015,0.0002441,0.05350443,0
3,2024/2/7 03:30,20.1612,0.752388,0.0002441,0.05352672,0
3,2024/2/7 04:00,20.1647,0.752732,0.0002443,0.053546546,0
3,2024/2/7 04:30,20.1682,0.753079,0.0002444,0.053566581,0
3,2024/2/7 05:00,20.1717,0.753424,0.0002446,0.053586472,0
3,2024/2/7 05:30,20.1754,0.753766,0.0002446,0.05360588,0
3,2024/2/7 06:00,20.1791,0.754108,0.0002448,0.053625285,0
3,2024/2/7 06:30,20.1828,0.755746,0.0002511,0.053736838,0
3,2024/2/7 07:00,20.1867,0.756131,0.0002521,0.05375902,0
3,2024/2/7 07:30,20.1906,0.756494,0.0002523,0.053779633,0
3,2024/2/7 08:00,20.1947,0.756815,0.0002524,0.053796992,0
3,2024/2/7 08:30,20.1987,0.757197,0.0002526,0.053818816,0
3,2024/2/7 09:00,20.203,0.757461,0.0002528,0.05383185,0
3,2024/2/7 09:30,20.2072,0.75787,0.0002528,0.05385532,0
3,2024/2/7 10:00,20.2114,0.758249,0.000253,0.053876653,0
3,2024/2/7 10:30,20.2156,0.758667,0.0002533,0.053900754,0
3,2024/2/7 11:00,20.22,0.759061,0.0002534,0.053922878,1
3,2024/2/7 11:30,20.2244,0.759374,0.0002536,0.053939245,0
3,2024/2/7 12:00,20.2291,0.759247,0.0002547,0.053923959,0
3,2024/2/7 12:30,20.2336,0.759727,0.0002556,0.053952049,1
3,2024/2/7 13:00,20.2383,0.760097,0.0002559,0.053972056,0
3,2024/2/7 13:30,20.2429,0.76045,0.000256,0.053990986,0
3,2024/2/7 14:00,20.2476,0.760811,0.0002561,0.054010347,0
3,2024/2/7 14:30,20.2523,0.761617,0.0002565,0.054061291,0
3,2024/2/7 15:00,20.2571,0.761993,0.0002568,0.054081572,0
3,2024/2/7 15:30,20.2618,0.762372,0.0002568,0.054102195,0
3,2024/2/7 16:00,20.2667,0.762736,0.0002571,0.054121483,0
3,2024/2/7 16:30,20.2713,0.766995,0.0002702,0.054417514,0
3,2024/2/7 17:00,20.2761,0.767634,0.0002759,0.054456403,0
3,2024/2/7 17:30,20.2811,0.768075,0.000276,0.054480971,0
3,2024/2/7 18:00,20.286,0.768514,0.0002762,0.054505526,0
3,2024/2/7 18:30,20.291,0.768911,0.0002762,0.054526963,1
3,2024/2/7 19:00,20.2962,0.76929,0.0002764,0.054546851,0
3,2024/2/7 19:30,20.3013,0.76962,0.0002765,0.054563395,0
3,2024/2/7 20:00,20.3065,0.769972,0.0002766,0.054581361,0
3,2024/2/7 20:30,20.3116,0.770377,0.0002767,0.054603214,0
3,2024/2/7 21:00,20.3168,0.770764,0.0002768,0.054623652,1
3,2024/2/7 21:30,20.3219,0.771195,0.000277,0.054647338,0
3,2024/2/7 22:00,20.3271,0.771562,0.0002771,0.05466635,1
3,2024/2/7 22:30,20.3323,0.772073,0.0002772,0.05469556,0
3,2024/2/7 23:00,20.3374,0.772514,0.0002774,0.054719939,0
3,2024/2/7 23:30,20.3428,0.772786,0.0002775,0.05473194,0
3,2024/2/8,20.3481,0.773143,0.0002775,0.054750093,0
3,2024/2/8 00:30,20.3535,0.773489,0.0002776,0.054767328,0
3,2024/2/8 01:00,20.3589,0.773822,0.0002779,0.054783639,0
3,2024/2/8 01:30,20.3643,0.77417,0.0002778,0.054801009,0
3,2024/2/8 02:00,20.3697,0.774523,0.0002781,0.054818729,0
3,2024/2/8 02:30,20.375,0.774969,0.0002781,0.054843162,0
3,2024/2/8 03:00,20.3803,0.775433,0.0002783,0.054868862,0
3,2024/2/8 03:30,20.3857,0.77591,0.0002784,0.054895342,0
3,2024/2/8 04:00,20.3909,0.776341,0.0002786,0.054918831,0
3,2024/2/8 04:30,20.3964,0.776684,0.0002786,0.054935687,0
3,2024/2/8 05:00,20.4018,0.777034,0.0002788,0.054953169,0
3,2024/2/8 05:30,20.4072,0.777413,0.0002789,0.054972698,0
3,2024/2/8 06:00,20.4127,0.777745,0.0002789,0.054988765,0
3,2024/2/8 06:30,20.4181,0.778128,0.0002791,0.055008568,0
3,2024/2/8 07:00,20.4236,0.778463,0.0002792,0.05502484,0
3,2024/2/8 07:30,20.4291,0.778801,0.0002793,0.055041321,0
3,2024/2/8 08:00,20.4347,0.779124,0.0002794,0.055056603,0
3,2024/2/8 08:30,20.4403,0.779439,0.0002794,0.055071317,0
3,2024/2/8 09:00,20.4458,0.779853,0.0002797,0.055093156,0
3,2024/2/8 09:30,20.4515,0.780141,0.0002798,0.055105822,0
3,2024/2/8 10:00,20.457,0.780567,0.0002798,0.0551285,0
3,2024/2/8 10:30,20.4624,0.781043,0.00028,0.055154839,0
3,2024/2/8 11:00,20.4678,0.781517,0.00028,0.055181031,0
3,2024/2/8 11:30,20.4733,0.781957,0.0002802,0.055204682,0
3,2024/2/8 12:00,20.4787,0.782366,0.0002803,0.055226273,1
3,2024/2/8 12:30,20.4841,0.782792,0.0002805,0.05524906,0
3,2024/2/8 13:00,20.4895,0.783154,0.0002805,0.055267326,0
3,2024/2/8 13:30,20.4948,0.783666,0.0002807,0.055296307,1
3,2024/2/8 14:00,20.5001,0.784121,0.0002808,0.055321259,0
3,2024/2/8 14:30,20.5056,0.784431,0.000281,0.055335708,0
3,2024/2/8 15:00,20.5113,0.784567,0.000281,0.055337611,0
3,2024/2/8 15:30,20.5172,0.784641,0.0002811,0.055334873,0
3,2024/2/8 16:00,20.523,0.784832,0.0002811,0.055340521,0
3,2024/2/8 16:30,20.5288,0.7851,0.0002811,0.055351597,0
3,2024/2/8 17:00,20.5343,0.785565,0.0002813,0.055376963,0
3,2024/2/8 17:30,20.541,0.785326,0.0002813,0.055351086,0
3,2024/2/8 18:00,20.5478,0.785048,0.0002812,0.055322336,0
3,2024/2/8 18:30,20.5542,0.785131,0.0002812,0.05531957,0
3,2024/2/8 19:00,20.5606,0.785369,0.0002813,0.055327727,0
3,2024/2/8 19:30,20.567,0.785681,0.0002814,0.055341094,0
3,2024/2/8 20:00,20.5735,0.785984,0.0002815,0.05535369,0
3,2024/2/8 20:30,20.5799,0.786301,0.0002816,0.055367404,0
3,2024/2/8 21:00,20.5864,0.786619,0.0002818,0.055381051,0
3,2024/2/8 21:30,20.5927,0.786999,0.0002818,0.055399328,0
3,2024/2/8 22:00,20.5989,0.787432,0.0002821,0.055421466,0
3,2024/2/8 22:30,20.6052,0.787831,0.0002821,0.055441071,0
3,2024/2/8 23:00,20.6115,0.788154,0.0002821,0.055455324,0
3,2024/2/8 23:30,20.6179,0.788418,0.0002823,0.055465289,0
3,2024/2/9,20.6245,0.788536,0.0002823,0.055464713,0
3,2024/2/9 00:30,20.6309,0.788804,0.0002824,0.055474958,1
3,2024/2/9 01:00,20.6373,0.789008,0.0002825,0.0554807,0
3,2024/2/9 01:30,20.6433,0.788961,0.0002825,0.055469332,0
3,2024/2/9 02:00,20.6491,0.788824,0.0002825,0.055451911,0
3,2024/2/9 02:30,20.6546,0.788714,0.0002826,0.055436795,0
3,2024/2/9 03:00,20.66,0.788578,0.0002825,0.055419992,0
3,2024/2/9 03:30,20.6651,0.788376,0.0002824,0.055398959,0
3,2024/2/9 04:00,20.6702,0.788172,0.0002825,0.055377791,0
3,2024/2/9 04:30,20.675,0.787953,0.0002823,0.055355977,0
3,2024/2/9 05:00,20.6796,0.787737,0.0002823,0.055334647,0
3,2024/2/9 05:30,20.6841,0.787538,0.0002822,0.05531465,0
3,2024/2/9 06:00,20.6884,0.787324,0.0002823,0.055293872,0
3,2024/2/9 06:30,20.6926,0.787115,0.0002821,0.055273583,0
3,2024/2/9 07:00,20.6965,0.786922,0.0002821,0.055254823,0
3,2024/2/9 07:30,20.7004,0.78665,0.0002821,0.055230521,0
3,2024/2/9 08:00,20.7042,0.786391,0.000282,0.05520727,0
3,2024/2/9 08:30,20.7078,0.786137,0.0002818,0.055184641,0
3,2024/2/9 09:00,20.7114,0.785849,0.0002819,0.055159629,0
3,2024/2/9 09:30,20.7148,0.785569,0.0002819,0.05513545,0
3,2024/2/9 10:00,20.718,0.785353,0.0002818,0.055116033,0
3,2024/2/9 10:30,20.7212,0.785081,0.0002816,0.05509269,0
3,2024/2/9 11:00,20.7243,0.784823,0.0002816,0.055070466,0
3,2024/2/9 11:30,20.7273,0.784519,0.0002815,0.05504515,0
3,2024/2/9 12:00,20.7302,0.784243,0.0002814,0.055021936,0
3,2024/2/9 12:30,20.733,0.783968,0.0002813,0.054998928,0
3,2024/2/9 13:00,20.7357,0.783705,0.0002812,0.054976898,0
3,2024/2/9 13:30,20.7383,0.783444,0.0002813,0.054955143,0
3,2024/2/9 14:00,20.7408,0.783165,0.0002813,0.054932262,0
3,2024/2/9 14:30,20.7434,0.782854,0.0002812,0.054907006,0
3,2024/2/9 15:00,20.7457,0.782573,0.000281,0.054884255,0
3,2024/2/9 15:30,20.7481,0.782287,0.000281,0.054861024,0
3,2024/2/9 16:00,20.7503,0.782022,0.0002809,0.054839532,0
3,2024/2/9 16:30,20.7524,0.781783,0.0002808,0.054819999,0
3,2024/2/9 17:00,20.7545,0.781508,0.0002807,0.054797943,0
3,2024/2/9 17:30,20.7565,0.781238,0.0002807,0.054776371,0
3,2024/2/9 18:00,20.7585,0.780952,0.0002806,0.054753681,0
3,2024/2/9 18:30,20.7604,0.780679,0.0002805,0.054732036,0
3,2024/2/9 19:00,20.7622,0.780388,0.0002804,0.054709262,0
3,2024/2/9 19:30,20.764,0.780105,0.0002803,0.054687052,0
3,2024/2/9 20:00,20.7657,0.779817,0.0002802,0.054664625,0
3,2024/2/9 20:30,20.7674,0.779533,0.0002802,0.05464248,0
3,2024/2/9 21:00,20.769,0.779254,0.0002801,0.054620819,0
3,2024/2/9 21:30,20.7705,0.778982,0.0002801,0.054599782,0
3,2024/2/9 22:00,20.7721,0.778716,0.0002801,0.054579036,0
3,2024/2/9 22:30,20.7734,0.778486,0.0002798,0.054561208,0
3,2024/2/9 23:00,20.7747,0.77827,0.0002798,0.054544363,0
3,2024/2/9 23:30,20.7761,0.777992,0.0002798,0.054523042,0
3,2024/2/10,20.7774,0.777677,0.0002797,0.054499261,0
3,2024/2/10 00:30,20.7786,0.776873,0.00028,0.054441345,0
3,2024/2/10 01:00,20.7798,0.776577,0.0002799,0.054419031,0
3,2024/2/10 01:30,20.7808,0.776263,0.0002798,0.054395718,0
3,2024/2/10 02:00,20.7817,0.775904,0.0002797,0.054369385,0
3,2024/2/10 02:30,20.7826,0.775553,0.0002796,0.054343613,0
3,2024/2/10 03:00,20.7833,0.775244,0.0002795,0.054321046,0
3,2024/2/10 03:30,20.7839,0.774935,0.0002795,0.054298611,0
3,2024/2/10 04:00,20.7846,0.774518,0.0002793,0.054268478,0
3,2024/2/10 04:30,20.7851,0.774132,0.0002793,0.05424078,0
3,2024/2/10 05:00,20.7856,0.773769,0.000279,0.054214693,0
3,2024/2/10 05:30,20.7859,0.773418,0.0002789,0.054189709,0
3,2024/2/10 06:00,20.7863,0.773023,0.000279,0.054161512,0
3,2024/2/10 06:30,20.7863,0.772817,0.0002788,0.054147079,0
3,2024/2/10 07:00,20.7866,0.772375,0.0002787,0.05411572,0
3,2024/2/10 07:30,20.7864,0.772157,0.0002785,0.054100706,0
3,2024/2/10 08:00,20.7865,0.771758,0.0002785,0.054072621,0
3,2024/2/10 08:30,20.7862,0.771526,0.0002784,0.054056756,0
